SAMPN,RECMode,RETMode,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3700495,2,2,36005,7,2,1,1,2,1,1,1,,5,2,0,0,1,1,0,3,4.35,1,480.4,BRONX,NEW YORK CITY,Bronx borough,NY,10472,886,36005026702,381.39,2,1,1,1,3,0,4,0,2,1,0,2,1,0,2.9,1.45,0,2.9,1.45
3700700,2,2,36005,7,2,1,1,1,2,1,1,,1,2,0,1,1,0,0,4,3.58,1,304.5,NEW YORK,NEW YORK CITY,Bronx borough,NY,10469,971,36005031600,242.53,2,1,1,2,1,0,4,2,2,0,0,0,4,1.75,1.84,0,0,0,3.58
3700865,2,2,36005,7,2,1,1,2,3,1,1,,5,3,1,0,1,2,0,4,3.32,1,326.75,BRONX,NEW YORK CITY,Bronx borough,NY,10463,891,36005028300,157.93,2,1,1,3,3,1,4,2,2,0,0,2,2,1.66,1.66,0,0,1.66,1.66
3701021,2,2,36005,7,2,1,1,2,1,1,1,,4,3,0,0,0,1,0,3,5.15,1,507.5,BRONX,NEW YORK CITY,Bronx borough,NY,10453,826,36005021501,398.13,2,1,1,1,2,0,6,1,2,0,0,0,3,1.72,3.43,0,0,0,5.15
3701118,1,2,36005,7,2,1,1,1,4,1,1,,1,5,0,1,2,2,0,9,12.41,1,299,BRONX,NEW YORK CITY,Bronx borough,NY,10469,966,36005034200,1073.94,2,1,1,4,1,0,2,0,7,2,0,2,7,0,8.87,3.54,0,2.9,9.51
3701180,2,3,36005,7,2,1,1,2,4,1,1,,5,5,1,2,2,2,2,14,24.16,1,991,NEW YORK,NEW YORK CITY,Bronx borough,NY,10461,977,36005025000,2774.85,2,1,1,4,3,1,1,4,2,8,0,2,12,5.29,1.83,17.04,0,3.28,20.88
3701192,1,1,36005,7,2,2,1,2,1,2,1,,4,5,0,0,1,0,0,3,2.49,1,1195.5,BRONX,NEW YORK CITY,Bronx borough,NY,10462,976,36005022800,280.05,2,1,1,1,2,0,4,1,2,0,0,2,1,0.83,1.66,0,0,1.66,0.83
3701336,2,2,36005,7,2,1,1,2,1,1,1,,5,5,1,1,1,1,0,2,1.5,1,238.81818,BRONX,NEW YORK CITY,Bronx borough,NY,10463,894,36005029302,146.49,2,1,1,1,3,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3701412,2,2,36005,7,2,1,1,2,1,1,1,,1,1,0,0,1,0,0,4,9.18,1,400,BRONX,NEW YORK CITY,Bronx borough,NY,10467,967,36005033202,256.83,2,1,1,1,1,0,4,1,1,2,0,0,4,1.07,1.07,7.04,0,0,9.18
3701468,2,3,36005,7,2,1,1,1,2,1,1,,2,3,0,1,1,0,0,4,3.5,1,312.8,BRONX,NEW YORK CITY,Bronx borough,NY,10461,949,36005018400,93.05,2,1,1,2,1,0,4,0,4,0,0,2,2,0,3.5,0,0,1.66,1.84
3701510,2,2,36005,7,2,1,1,2,2,1,1,,1,2,1,0,0,0,0,6,6.35,1,460.25,BRONX,NEW YORK CITY,Bronx borough,NY,10452,814,36005021100,121.17,2,1,1,2,1,1,6,0,4,2,0,0,6,0,4.24,2.12,0,0,6.35
3701668,2,2,36005,7,2,1,1,2,2,1,1,,2,2,0,0,1,0,0,2,2.26,1,348,BRONX,NEW YORK CITY,Bronx borough,NY,10467,998,36005038000,188.85,2,1,1,2,1,0,4,0,2,0,0,0,2,0,2.26,0,0,0,2.26
3702153,1,3,36047,8,2,1,1,2,2,1,1,,4,3,2,0,2,2,0,5,5.95,1,519,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11214,1330,36047029600,282.71,2,1,1,2,2,2,2,3,2,0,0,4,1,4.29,1.66,0,0,4.52,1.43
3702280,2,3,36047,8,2,1,1,2,1,1,1,,2,3,0,0,0,1,0,3,3.18,1,777,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11221,1129,36047026300,430.05,2,1,1,1,1,0,6,0,3,0,0,0,3,0,3.18,0,0,0,3.18
3702284,2,1,36047,8,2,1,1,2,1,1,1,,5,3,1,0,1,1,0,2,1.5,1,202.45455,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11201,1081,36047000100,169.72,2,1,1,1,3,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3702307,2,2,36047,8,2,1,1,2,2,1,99,,5,3,1,1,1,1,0,2,1.66,1,839,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11212,1465,36047092400,787.64,2,1,1,2,3,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3702352,2,3,36047,8,2,1,1,3,3,1,1,,1,2,0,0,1,0,0,6,10.2,1,873.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11216,1130,36047026700,721.87,2,1,1,3,1,0,4,0,4,2,0,0,6,0,4.12,6.09,0,0,10.2
3702358,1,1,36047,8,2,1,1,2,2,1,4,,5,4,1,0,0,1,0,4,4.18,1,391.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11235,1394,36047037000,56.46,2,1,1,2,3,1,6,0,4,0,0,0,4,0,4.18,0,0,0,4.18
3702416,2,2,36047,8,2,1,1,2,1,1,1,,2,3,0,0,0,0,0,1,1.13,1,577,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11210,1410,36047078800,430.43,2,1,1,1,1,0,6,0,1,0,0,0,1,0,1.13,0,0,0,1.13
3702460,2,2,36047,3,2,1,1,2,2,1,1,,5,1,1,0,1,2,0,6,10.11,1,1108,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11238,1100,36047019300,1092.29,2,1,1,2,3,1,4,3,2,1,0,0,6,5.19,3.28,1.64,0,0,10.11
3702503,2,3,36047,8,2,1,1,1,2,1,1,,2,1,1,0,0,1,0,2,1.66,1,398,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11230,1378,36047044400,1540.41,2,1,1,2,1,1,6,2,0,0,0,0,2,1.66,0,0,0,0,1.66
3702552,2,1,36047,8,2,1,1,2,4,1,1,,6,4,1,2,2,2,2,20,24.45,1,764,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11217,1085,36047004100,424.99,2,1,1,4,4,1,1,0,2,18,0,6,14,0,1.66,22.79,0,4.98,19.47
3702567,2,1,36047,8,2,1,1,2,2,1,1,,6,2,0,0,2,0,0,8,11.6,1,1423,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11233,1127,36047029700,1592,2,1,1,2,4,0,2,0,2,6,0,7,1,0,2.9,8.7,0,10.15,1.45
3702605,1,1,36047,8,2,1,1,2,2,2,1,,6,4,1,0,1,2,0,4,4.88,1,905.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11225,1279,36047021300,577.21,2,1,1,2,4,1,4,0,2,2,0,2,2,0,1.66,3.22,0,1.66,3.22
3702828,2,3,36047,8,2,1,1,2,3,1,97,"ENGLISH, RUSSIAN",5,2,1,1,2,3,0,9,8.12,1,233,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11224,1392,36047035602,50.46,2,1,1,3,3,1,2,2,5,2,0,4,5,1.5,4.32,2.3,0,3.16,4.96
3702853,1,3,36047,8,2,1,1,2,2,1,1,,4,5,1,1,1,2,0,8,9.47,1,347.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11215,1221,36047016700,138.35,2,1,1,2,2,1,4,0,6,2,0,2,6,0,7.1,2.37,0,2.9,6.57
3702881,2,1,36047,8,2,1,1,2,2,1,1,,3,3,1,1,1,0,0,9,9.52,1,452.75,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11226,1277,36047079602,411.22,2,1,1,2,2,1,4,0,5,4,0,2,7,0,4.95,4.57,0,1.98,7.55
3702913,2,1,36047,8,2,1,1,2,2,1,1,,4,5,0,0,2,2,0,5,7.97,1,190.07692,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11238,1260,36047021500,139.98,2,1,1,2,2,0,2,0,2,3,0,2,3,0,1.66,6.31,0,1.66,6.31
3702951,1,3,36047,8,2,1,1,2,2,2,1,,6,4,1,0,2,2,0,4,3.95,1,224.71429,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11201,1073,36047002100,50,2,1,1,2,4,1,2,0,4,0,0,2,2,0,3.95,0,0,1.66,2.29
3702999,2,2,36047,8,2,1,1,2,1,1,1,,1,2,0,0,0,0,0,0,0,1,257.6,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11207,1196,36047115600,155.25,2,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3703116,2,2,36047,8,2,1,1,1,5,1,1,,8,1,3,3,2,4,1,16,16.79,1,378.5,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11203,1487,36047084000,2985.09,2,1,1,4,4,3,1,14,0,2,0,3,13,14.05,0,2.74,0,2.24,14.56
3703129,2,2,36047,8,2,1,1,2,2,1,1,,3,3,0,1,1,0,0,4,3.5,1,735,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11212,1465,36047091600,2043.73,2,1,1,2,2,0,4,0,4,0,0,2,2,0,3.5,0,0,1.66,1.84
3703172,1,1,36047,8,2,1,1,1,1,1,1,,8,2,1,0,1,1,0,7,5.81,1,653,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11210,1420,36047074800,493.03,2,1,1,1,4,1,4,3,4,0,0,5,2,2.49,3.32,0,0,4.15,1.66
3703202,1,1,36047,8,2,1,1,2,3,1,1,,5,1,1,1,2,2,1,6,5.15,1,456.5,NEW YORK,NEW YORK CITY,Brooklyn borough,NY,11209,1307,36047003600,1895.58,2,1,1,3,3,1,1,0,6,0,0,4,2,0,5.15,0,0,3.32,1.83
3703257,2,1,36071,9,2,1,1,1,2,1,1,,4,5,3,0,1,2,0,17,37.74,1,485,DEER PARK,,Deerpark town,NY,12729,2347,36071011602,160.46,5,3,2,2,2,3,4,17,0,0,0,0,17,37.74,0,0,0,0,37.74
3703270,2,1,34021,9,2,1,1,1,3,1,1,,7,3,3,0,3,3,0,10,7.52,1,353,HOPEWELL,,Hopewell township,NJ,08560,3577,34021003800,371.45,12,6,5,3,4,3,2,10,0,0,0,8,2,7.52,0,0,0,6.01,1.5
3703283,2,1,36071,9,2,1,1,1,2,1,1,,7,5,2,0,0,2,0,4,7.4,1,346.4,WALLKILL,,Newburgh town,NY,12589,2332,36071010102,65.14,5,3,2,2,4,2,6,2,2,0,0,0,4,3.7,3.7,0,0,0,7.4
3703313,2,2,36081,9,2,1,1,2,2,1,1,,3,5,0,1,1,1,1,5,6.89,1,535.5,CORONA,NEW YORK CITY,Queens borough,NY,11368,420,36081043702,426.68,2,1,1,2,2,0,3,0,2,3,0,0,5,0,3.19,3.69,0,0,6.89
3703440,2,1,34021,9,2,1,1,1,5,1,1,,5,3,2,3,3,2,2,14,17.53,1,371.16667,TRENTON,,Hamilton township,NJ,08620,3574,34021003001,517.99,12,6,5,4,3,2,1,10,4,0,0,2,12,13.87,3.66,0,0,3.33,14.19
3703450,2,2,36081,9,2,1,1,1,1,1,1,,1,2,0,0,1,1,0,2,1.66,1,493,NEW YORK,NEW YORK CITY,Queens borough,NY,11377,379,36081024900,1214.35,2,1,1,1,1,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3703516,1,1,36071,9,2,1,1,1,3,1,1,,2,4,1,0,1,2,1,23,44.79,1,302.1,NEW WINDSOR,,New Windsor town,NY,12553,2354,36071015200,449.76,5,3,2,3,1,1,3,23,0,0,0,4,19,44.79,0,0,0,5.32,39.48
3703549,2,2,34021,9,2,1,1,2,5,1,1,,2,1,0,3,3,0,1,8,8.32,1,400,TRENTON,TRENTON CITY,Trenton city,NJ,08609,3582,34021002000,837.61,12,6,5,4,1,0,1,0,8,0,0,4,4,0,8.32,0,0,3.32,5.01
3703615,1,2,36081,9,2,1,1,2,1,1,1,,2,4,1,1,1,1,0,5,11.24,1,231.3,WOODSIDE,NEW YORK CITY,Queens borough,NY,11377,374,36081025100,190.11,2,1,1,1,1,1,4,5,0,0,0,0,5,11.24,0,0,0,0,11.24
3703616,2,2,34021,9,2,1,1,1,4,1,1,,7,1,2,1,2,2,2,16,20,1,271.4,TRENTON,,Ewing township,NJ,08618,3573,34021003601,386.35,12,6,5,4,4,2,1,14,2,0,0,2,14,18.34,1.66,0,0,1.66,18.34
3703632,2,3,36071,9,2,1,1,1,5,1,1,,6,3,3,4,3,2,2,26,30.67,1,320.33333,PINE BUSH,,Crawford town,NY,12566,2340,36071010902,435.45,5,3,2,4,4,3,1,26,0,0,0,2,24,30.67,0,0,0,3.77,26.9
3703647,2,1,34021,9,2,1,1,2,1,1,1,,4,2,1,0,0,1,0,7,14.51,1,242.91667,LAWRENCEVILLE,LAWRENCEVILLE CDP,Lawrence township,NJ,08648,3578,34021003301,77.78,12,6,5,1,2,1,6,7,0,0,0,0,7,14.51,0,0,0,0,14.51
3703754,2,1,36071,9,2,1,1,2,7,1,1,,2,1,2,4,1,1,5,10,8.81,1,607,MONROE,KIRYAS JOEL VILLAGE,Monroe town,NY,10950,2381,36071015006,1003.24,5,3,2,4,1,2,3,2,8,0,0,2,8,1.5,7.31,0,0,1.5,7.31
3703790,2,1,36071,9,2,1,1,1,3,1,1,,2,1,2,2,1,2,1,14,17.5,1,403.33333,MONTGOMERY,,Montgomery town,NY,12549,2337,36071010600,190.47,5,3,2,3,1,2,3,11,3,0,0,4,10,14.76,2.74,0,0,6.19,11.31
3703798,2,1,34021,9,2,1,1,1,4,1,1,,7,1,3,2,2,2,1,11,15.32,1,784.66667,LAWRENCEVILLE,,Lawrence township,NJ,08648,3578,34021003202,1291.25,12,6,5,4,4,3,1,8,2,1,0,2,9,12.65,1.83,0.85,0,2.86,12.46
3703830,2,1,36071,9,2,1,1,2,2,1,1,,2,2,0,1,1,0,0,11,15.43,1,607,MONROE,KIRYAS JOEL VILLAGE,Monroe town,NY,10950,2381,36071015006,323.32,5,3,2,2,1,0,4,0,0,11,0,4,7,0,0,15.43,0,3.26,12.17
3703845,1,1,36081,9,2,1,1,2,5,1,1,,8,4,1,2,2,3,2,12,11.49,1,248.08333,QUEENS,NEW YORK CITY,Queens borough,NY,11372,391,36081028300,286.58,2,1,1,4,4,1,1,0,2,10,0,4,8,0,1.66,9.83,0,3.29,8.2
3703848,2,3,36071,9,2,1,1,1,3,1,1,,4,1,3,0,3,3,0,6,4.51,1,590,OTISVILLE,OTISVILLE VILLAGE,Mount Hope town,NY,10963,2346,36071011500,298.08,5,3,2,3,2,3,2,6,0,0,0,6,0,4.51,0,0,0,4.51,0
3703853,1,1,36071,9,2,1,1,1,2,1,1,,3,3,2,0,0,2,0,2,1.79,1,474,MIDDLETOWN,,Wallkill town,NY,10940,2345,36071011400,1087.6,5,3,2,2,2,2,6,2,0,0,0,0,2,1.79,0,0,0,0,1.79
3703858,2,2,34021,9,2,1,1,1,1,1,1,,4,1,1,0,0,0,0,3,9.46,1,809,TRENTON,WHITE HORSE CDP,Hamilton township,NJ,08610,3574,34021003004,152.63,12,6,5,1,2,1,6,0,0,3,0,0,3,0,0,9.46,0,0,9.46
3703867,1,2,36081,9,2,1,1,1,3,1,1,,5,3,2,0,2,3,0,10,12.03,1,595,SOUTH OZONE PARK,NEW YORK CITY,Queens borough,NY,11420,598,36081017200,1261.91,2,1,1,3,3,2,2,7,3,0,0,4,6,9.14,2.89,0,0,4.11,7.92
3703996,2,3,36061,10,2,1,1,2,1,1,1,,99,5,0,0,0,1,0,4,3.75,1,394.71429,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10009,124,36061004400,523.43,1,1,1,1,9,0,6,0,3,1,0,0,4,0,2.81,0.94,0,0,3.75
3704247,2,2,36061,10,2,1,1,2,2,2,1,,1,1,0,1,0,1,1,1,0.91,1,317,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10039,249,36061023400,50.9,1,1,1,2,1,0,5,0,1,0,0,0,1,0,0.91,0,0,0,0.91
3704282,2,1,36061,10,2,1,1,2,3,1,1,,2,4,0,0,0,2,1,4,4.18,1,1108.25,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10022,180,36061011000,726.56,1,1,1,3,1,0,5,0,4,0,0,0,4,0,4.18,0,0,0,4.18
3704283,2,1,9001,10,2,1,1,1,2,2,1,,8,1,2,0,2,2,0,4,3.01,1,775.75,NEW CANAAN,,New Canaan town,CT,06840,2492,9001035100,679.67,6,4,3,2,4,2,2,4,0,0,0,4,0,3.01,0,0,0,3.01,0
3704306,2,3,9001,10,2,1,1,1,4,1,1,,8,3,3,1,3,3,1,10,8.95,1,1204,GREENWICH,BYRAM CDP,Greenwich town,CT,06830,2454,9001010500,2185.11,6,4,3,4,4,3,1,10,0,0,0,4,6,8.95,0,0,0,3.01,5.94
3704371,2,2,9001,10,2,1,1,1,1,1,1,,3,2,1,0,1,1,0,2,1.5,1,271.5,TRUMBULL,TRUMBULL CDP,Trumbull town,CT,06611,2605,9001090300,135.66,6,4,3,1,2,1,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3704420,1,1,36061,10,2,1,1,2,1,1,1,,5,1,0,0,1,1,0,2,1.66,1,430.94444,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10021,187,36061012600,385.84,1,1,1,1,3,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3704472,1,1,9009,10,2,1,1,2,2,2,1,,3,2,2,0,1,2,0,16,25.54,1,831.5,WEST HAVEN,WEST HAVEN CITY,West Haven town,CT,06516,3442,9009154600,1134.47,6,4,3,2,2,2,4,16,0,0,0,2,14,25.54,0,0,0,1.5,24.03
3704476,2,2,34025,10,2,1,1,1,3,1,1,,4,1,2,1,2,2,1,20,35.58,1,443.8,HAZLET,,Hazlet township,NJ,07730,3246,34025802100,752.12,10,5,4,3,2,2,1,18,2,0,0,2,18,33.92,1.66,0,0,1.66,33.92
3704609,1,1,36061,10,2,1,1,2,1,1,1,,6,1,0,0,1,1,0,6,8.7,1,497.75,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10011,72,36061008700,427.84,1,1,1,1,4,0,4,0,2,4,0,4,2,0,2.9,5.8,0,5.8,2.9
3704641,2,1,36061,10,2,1,1,2,2,2,1,,8,2,4,0,1,2,0,7,7.72,1,297.42857,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10012,26,36061005501,129.97,1,1,1,2,4,3,4,0,1,6,0,2,5,0,0.92,6.8,0,1.63,6.08
3704643,1,1,9001,10,2,1,1,1,1,1,1,,4,2,1,0,1,1,0,5,4.19,1,1096,NORWALK,NORWALK CITY,Norwalk town,CT,06854,2516,9001044500,945.22,6,4,3,1,2,1,4,5,0,0,0,2,3,4.19,0,0,0,1.5,2.68
3704665,1,1,9009,10,2,1,1,1,1,1,1,,2,1,2,0,1,1,0,0,0,1,724.66667,HAMDEN,,Hamden town,CT,06514,3460,9009165600,1637.71,6,4,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3704670,2,2,36061,10,2,1,1,2,1,1,1,,6,2,0,0,1,1,0,8,13.68,1,314.2,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10003,32,36061005700,2077.78,1,1,1,1,4,0,4,0,1,7,0,0,8,0,2.02,11.66,0,0,13.68
3704674,2,2,36061,10,2,1,1,2,2,1,1,,3,1,1,0,2,2,0,2,3.03,1,554.42857,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10011,36,36061006300,50.29,1,1,1,2,2,1,2,0,0,2,0,0,2,0,0,3.03,0,0,3.03
3704684,2,2,36061,10,2,1,1,2,2,1,1,,4,2,0,0,1,2,0,11,11.36,1,430.94444,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10021,187,36061012600,248.43,1,1,1,2,2,0,4,0,7,4,0,4,7,0,5.87,5.49,0,3.32,8.04
3704718,2,3,36061,10,2,1,1,2,1,1,1,,3,2,0,0,0,1,0,2,1.89,1,540.08333,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10075,190,36061013200,210.52,1,1,1,1,2,0,6,0,2,0,0,0,2,0,1.89,0,0,0,1.89
3704819,2,1,9009,10,2,1,1,2,1,1,1,,2,4,1,0,0,1,0,0,0,1,242.27273,CHESHIRE,CHESHIRE VILLAGE CDP,Cheshire town,CT,06410,3526,9009343300,347.38,6,4,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3704823,2,1,9001,10,2,1,1,1,2,1,1,,99,2,1,0,1,2,0,8,10.13,1,775.75,NEW CANAAN,,New Canaan town,CT,06840,2492,9001035100,3000,6,4,3,2,9,1,4,4,3,1,0,2,6,4.33,4.35,1.45,0,2.9,7.23
3704957,2,2,36061,10,2,1,1,2,1,1,1,,3,2,0,1,1,1,0,8,17.19,1,409.875,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10009,61,36061002800,333.36,1,1,1,1,2,0,4,0,0,8,0,0,8,0,0,17.19,0,0,17.19
3704983,2,2,34025,10,2,1,1,2,1,1,1,,1,5,1,0,0,1,0,2,3.78,1,1017,ASBURY PARK,ASBURY PARK CITY,Asbury Park city,NJ,07712,3232,34025807003,1395.41,10,5,4,1,1,1,6,2,0,0,0,0,2,3.78,0,0,0,0,3.78
3704987,2,2,9009,10,2,1,1,1,5,1,1,,7,1,2,4,2,2,3,23,26.26,1,444,WALLINGFORD,WALLINGFORD CENTER CDP,Wallingford town,CT,06492,3489,9009175100,931.83,6,4,3,4,4,2,1,21,0,2,0,2,21,22.98,0,3.28,0,3.28,22.98
3705049,1,1,36061,10,2,1,1,2,1,1,1,,99,3,1,0,1,1,0,4,10,1,499.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10128,255,36061015601,314.74,1,1,1,1,9,1,4,0,4,0,0,0,4,0,10,0,0,0,10
3705064,1,2,36061,10,2,1,1,2,2,1,1,,4,3,1,0,2,1,0,2,1.66,1,263.07143,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,173,36061019500,50.61,1,1,1,2,2,1,2,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3705075,1,2,9009,10,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,8,9.43,1,587.66667,NEW HAVEN,NEW HAVEN CITY,New Haven town,CT,06511,3409,9009141400,163.03,6,4,3,2,4,2,2,8,0,0,0,2,6,9.43,0,0,0,1.46,7.96
3705092,2,1,36061,10,2,1,1,2,1,1,1,,4,3,1,0,1,1,0,4,4.43,1,1079.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10014,73,36061008300,104.62,1,1,1,1,2,1,4,0,4,0,0,0,4,0,4.43,0,0,0,4.43
3705147,2,2,36061,10,2,1,1,2,1,1,1,,1,3,0,0,1,1,0,2,1.66,1,679.16667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,175,36061019300,258.31,1,1,1,1,1,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3705248,1,1,36119,11,2,1,1,2,1,1,1,,6,5,1,0,1,1,0,7,21.24,1,585.33333,OSSINING,OSSINING VILLAGE,Ossining town,NY,10562,2219,36119013600,111.53,4,3,1,1,4,1,4,7,0,0,0,0,7,21.24,0,0,0,0,21.24
3705274,2,1,36119,11,2,1,1,1,2,1,1,,3,2,2,0,1,2,0,4,3.16,1,1179.5,MOUNT KISCO,MOUNT KISCO VILLAGE,Mount Kisco town,NY,10549,2227,36119013000,517.97,4,3,1,2,2,2,4,4,0,0,0,2,2,3.16,0,0,0,1.5,1.66
3705297,2,1,36119,11,2,1,1,1,1,1,1,,3,4,1,0,1,1,0,4,7.86,1,1305.5,OSSINING,OSSINING VILLAGE,Ossining town,NY,10562,2220,36119013400,1198.19,4,3,1,1,2,1,4,4,0,0,0,0,4,7.86,0,0,0,0,7.86
3705388,2,1,36119,11,2,1,1,1,4,1,1,,8,3,1,2,1,2,2,18,30.41,1,266.33333,SCARSDALE,EASTCHESTER CDP,Eastchester town,NY,10583,2135,36119005002,156.69,4,3,1,4,4,1,3,12,4,2,0,0,18,23.36,3.66,3.39,0,0,30.41
3705425,1,1,36061,11,2,1,1,2,2,1,1,,8,2,1,0,2,2,0,6,7.71,1,432.6,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10010,128,36061006600,2439.92,1,1,1,2,4,1,2,0,0,6,0,2,4,0,0,7.71,0,3.28,4.43
3705467,2,1,36119,11,2,1,1,1,2,1,1,,7,1,2,0,2,2,0,10,13.97,1,1157,YONKERS,YONKERS CITY,Yonkers city,NY,10704,2177,36119002405,1568.72,4,3,1,2,4,2,2,10,0,0,0,4,6,13.97,0,0,0,3.01,10.96
3705485,1,2,36061,11,2,1,1,2,1,1,1,,8,3,1,0,1,1,0,2,1.66,1,738.2,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10003,126,36061004800,241.88,1,1,1,1,4,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3705490,2,1,36061,11,2,1,1,2,1,1,1,,3,3,0,0,1,1,0,3,4.35,1,447.18182,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,174,36061018900,96.68,1,1,1,1,2,0,4,0,3,0,0,2,1,0,4.35,0,0,2.9,1.45
3705628,2,2,36119,11,2,1,1,1,4,1,1,,5,3,2,3,2,2,2,10,8.8,1,298.71429,TARRYTOWN,TARRYTOWN VILLAGE,Greenburgh town,NY,10591,2205,36119011500,2408.9,4,3,1,4,3,2,1,10,0,0,0,6,4,8.8,0,0,0,5.42,3.38
3705675,2,1,36061,11,2,1,1,2,2,1,1,,6,3,0,0,2,2,0,9,10.21,1,329.07692,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10025,316,36061018700,50.07,1,1,1,2,4,0,2,0,2,7,0,5,4,0,1.66,8.55,0,4.15,6.06
3705689,1,1,36119,11,2,1,1,1,3,1,1,,2,5,3,2,2,2,0,6,6.07,1,367,PLEASANTVILLE,PLEASANTVILLE VILLAGE,Mount Pleasant town,NY,10570,2261,36119012200,606.03,4,3,1,3,1,3,2,6,0,0,0,0,6,6.07,0,0,0,0,6.07
3705708,2,2,36061,11,2,1,1,2,2,1,1,,6,1,1,0,2,2,0,6,11.88,1,490,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10035,272,36061019800,2760.54,1,1,1,2,4,1,2,2,3,1,0,2,4,2.9,5.14,3.84,0,2.9,8.98
3705809,2,1,36061,11,2,1,1,2,3,1,1,,8,2,0,1,1,2,0,10,13.62,1,651.5,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10128,205,36061015400,378.93,1,1,1,3,4,0,4,0,2,8,0,2,8,0,1.66,11.96,0,1.66,11.96
3705932,1,3,34027,12,2,1,1,1,4,1,1,,99,3,4,2,2,2,2,16,17.29,1,239.2,MADISON,MADISON BOROUGH,Madison borough,NJ,07940,3160,34027043100,100.98,9,5,4,4,9,3,2,14,0,2,0,4,12,15.65,0,1.64,0,5.32,11.97
3705935,2,1,34027,12,2,1,1,1,5,1,1,,6,1,3,3,2,2,3,27,30.99,1,149.28571,MADISON,MADISON BOROUGH,Madison borough,NJ,07940,3160,34027043200,101.59,9,5,4,4,4,3,1,27,0,0,0,4,23,30.99,0,0,0,5.72,25.27
