ID,SAMPN,PERNO,MODE,GENDER,AGE,INCOME,CAR,LIC,TRIPDIST_R1,TRPDUR_R,OTAZ,DTAZ,TOD_R
59202,3724609,1,1,2,4,4,1,1,3,2,2693,2693,2
59203,3724609,1,1,2,4,4,1,1,2,1,2693,2693,2
59204,3724609,3,1,1,1,4,1,2,3,2,2693,2693,2
59205,3724609,3,1,1,1,4,1,2,2,1,2693,2693,2
59206,3724633,1,2,1,5,3,2,1,3,3,214,95,2
59207,3724633,1,1,1,5,3,2,1,3,3,95,173,3
59208,3724633,1,2,1,5,3,2,1,4,3,173,214,3
59209,3724633,1,5,1,5,3,2,1,1,2,214,172,3
59210,3724633,1,5,1,5,3,2,1,1,1,172,214,4
59211,3724633,1,5,1,5,3,2,1,1,1,214,214,4
59212,3724633,1,5,1,5,3,2,1,1,1,214,214,4
59213,3724633,1,5,1,5,3,2,1,1,1,214,214,4
59214,3724633,2,2,2,5,3,2,1,4,4,214,1024,1
59215,3724633,2,2,2,5,3,2,1,4,4,1024,183,2
59216,3724633,2,5,2,5,3,2,1,1,1,183,183,3
59217,3724633,2,2,2,5,3,2,1,2,5,183,86,3
59218,3724633,2,2,2,5,3,2,1,2,3,86,214,4
59219,3724633,2,5,2,5,3,2,1,1,1,214,214,4
59220,3724633,2,5,2,5,3,2,1,1,1,214,214,4
59221,3724633,2,5,2,5,3,2,1,1,1,214,214,4
59222,3724746,1,1,1,5,1,1,1,1,1,3289,3289,1
59223,3724852,2,1,2,5,9,1,1,3,3,2411,2387,3
59224,3724852,2,1,2,5,9,1,1,3,1,2387,2411,3
59225,3724878,1,1,2,5,2,1,1,1,1,2407,2422,2
59226,3724878,1,1,2,5,2,1,1,1,1,2422,2408,2
59227,3724878,1,1,2,5,2,1,1,1,1,2408,2408,2
59228,3724878,1,1,2,5,2,1,1,1,1,2408,2407,2
59229,3724945,1,1,2,4,3,1,1,2,1,3289,3289,2
59230,3724945,1,1,2,4,3,1,1,2,1,3289,3289,2
59231,3724945,1,1,2,4,3,1,1,2,2,3289,3289,2
59232,3724945,1,1,2,4,3,1,1,1,1,3289,3289,2
59233,3724945,1,1,2,4,3,1,1,2,1,3289,3289,2
59234,3724973,1,5,2,6,2,1,1,1,3,3363,3363,1
59235,3724973,1,1,2,6,2,1,1,4,3,3363,3361,2
59236,3724973,1,1,2,6,2,1,1,4,3,3361,3363,3
59237,3724996,1,2,2,5,2,1,1,3,3,193,90,3
59238,3725051,1,1,2,5,1,1,1,1,1,3289,3289,1
59239,3725051,1,1,2,5,1,1,1,1,5,3289,3289,1
59240,3725051,1,1,2,5,1,1,1,1,5,3289,3289,2
59241,3725051,1,1,2,5,1,1,1,1,1,3289,3289,4
59242,3725086,1,1,1,4,4,1,1,3,2,1931,1926,1
59243,3725086,1,1,1,4,4,1,1,2,2,1926,1938,1
59244,3725086,1,1,1,4,4,1,1,3,2,1938,1931,1
59245,3725086,1,1,1,4,4,1,1,1,2,1931,1931,2
59246,3725086,1,1,1,4,4,1,1,3,2,1931,1928,2
59247,3725086,1,1,1,4,4,1,1,3,2,1928,1931,2
59248,3725086,1,1,1,4,4,1,1,1,1,1931,1931,3
59249,3725086,1,1,1,4,4,1,1,1,1,1931,1931,3
59250,3725086,1,1,1,4,4,1,1,1,2,1931,1931,3
59251,3725143,1,1,2,4,4,1,1,2,1,2693,2693,1
59252,3725143,1,1,2,4,4,1,1,2,1,2693,2693,1
59253,3725147,1,1,2,5,4,1,1,4,3,2696,2693,3
59254,3725187,1,1,2,4,4,1,1,2,2,3172,3172,1
59255,3725187,1,1,2,4,4,1,1,1,2,3172,3172,1
59256,3725187,1,1,2,4,4,1,1,2,2,3172,3172,1
59257,3725187,1,1,2,4,4,1,1,2,2,3172,3172,2
59258,3725187,1,1,2,4,4,1,1,2,2,3172,3172,2
59259,3725187,1,1,2,4,4,1,1,2,1,3172,3172,2
59260,3725187,1,1,2,4,4,1,1,5,3,3172,3089,2
59261,3725187,1,1,2,4,4,1,1,5,3,3091,3172,4
59262,3725187,3,1,2,1,4,1,NA,2,2,3172,3172,2
59263,3725187,3,1,2,1,4,1,NA,2,1,3172,3172,2
59264,3725187,3,1,2,1,4,1,NA,5,3,3172,3089,2
59265,3725187,3,1,2,1,4,1,NA,5,3,3091,3172,4
59266,3725187,4,1,1,1,4,1,NA,2,2,3172,3172,1
59267,3725187,4,1,1,1,4,1,NA,2,1,3172,3172,2
59268,3725187,4,1,1,1,4,1,NA,5,3,3172,3089,2
59269,3725187,4,1,1,1,4,1,NA,5,3,3091,3172,4
59270,3725220,1,5,2,5,4,2,1,1,3,69,62,2
59271,3725220,1,2,2,5,4,2,1,2,4,62,95,2
59272,3725220,1,5,2,5,4,2,1,1,2,95,93,2
59273,3725220,1,5,2,5,4,2,1,1,1,93,93,2
59274,3725220,1,4,2,5,4,2,1,2,2,93,69,2
59275,3725220,1,3,2,5,4,2,1,2,4,69,27,3
59276,3725220,1,4,2,5,4,2,1,1,3,27,73,4
59277,3725375,1,1,2,5,9,1,1,1,1,3289,3289,4
59278,3725375,1,1,2,5,9,1,1,1,1,3289,3289,4
59279,3725411,1,1,2,4,3,1,1,3,2,3172,3119,1
59280,3725411,2,1,2,5,3,1,1,3,3,3172,3159,2
59281,3725411,2,1,2,5,3,1,1,1,1,3159,3159,2
59282,3725411,2,1,2,5,3,1,1,3,1,3159,3164,2
59283,3725411,2,1,2,5,3,1,1,2,2,3164,3172,2
59284,3725488,3,5,1,3,4,1,2,3,3,214,110,1
59285,3725488,3,4,1,3,4,1,2,2,2,75,126,4
59286,3725488,3,3,1,3,4,1,2,2,3,126,79,4
59287,3725524,1,1,2,5,9,1,1,2,2,3289,3289,2
59288,3725524,1,1,2,5,9,1,1,2,1,3289,3289,2
59289,3725524,2,1,1,6,9,1,1,2,2,3289,3289,2
59290,3725524,2,1,1,6,9,1,1,2,2,3289,3289,2
59291,3725542,1,1,1,4,1,1,1,1,1,3109,3107,2
59292,3725542,1,1,1,4,1,1,1,1,1,3107,3107,2
59293,3725542,1,1,1,4,1,1,1,1,1,3107,3107,2
59294,3725542,1,1,1,4,1,1,1,2,1,3107,3109,2
59295,3725542,1,1,1,4,1,1,1,1,1,3109,3108,3
59296,3725542,1,1,1,4,1,1,1,6,5,3108,1421,3
59297,3725542,1,1,1,4,1,1,1,1,2,1421,1509,3
59298,3725668,1,1,1,5,2,1,1,5,3,3312,3289,4
59299,3725668,2,1,2,5,2,1,1,5,3,3312,3289,4
59300,3725710,1,1,2,5,9,1,1,2,2,3320,3320,3
59301,3725710,1,1,2,5,9,1,1,2,2,3320,3320,3
59302,3725710,2,1,1,5,9,1,1,1,1,3320,3320,3
59303,3725710,2,1,1,5,9,1,1,1,1,3320,3320,3
59304,3725737,1,1,2,4,4,1,1,3,2,3381,3381,2
59305,3725737,1,1,2,4,4,1,1,1,1,3381,3381,2
59306,3725737,1,1,2,4,4,1,1,2,2,3381,3381,3
59307,3725737,1,1,2,4,4,1,1,3,1,3381,3381,3
59308,3725737,1,1,2,4,4,1,1,5,3,3381,3373,3
59309,3725737,1,1,2,4,4,1,1,5,3,3373,3381,4
59310,3725737,2,1,1,4,4,1,1,2,2,3381,3381,3
59311,3725737,2,1,1,4,4,1,1,2,2,3381,3381,3
59312,3725737,2,1,1,4,4,1,1,5,3,3381,3373,3
59313,3725737,2,1,1,4,4,1,1,5,3,3373,3381,4
59314,3725737,3,1,1,1,4,1,2,3,2,3381,3381,2
59315,3725737,3,1,1,1,4,1,2,1,1,3381,3381,2
59316,3725737,3,1,1,1,4,1,2,2,2,3381,3381,3
59317,3725737,3,1,1,1,4,1,2,3,2,3381,3381,3
59318,3725737,3,1,1,1,4,1,2,2,2,3381,3381,3
59319,3725737,3,1,1,1,4,1,2,2,2,3381,3381,3
59320,3725737,3,1,1,1,4,1,2,5,3,3381,3373,3
59321,3725737,3,1,1,1,4,1,2,5,3,3373,3381,4
59322,3725737,4,1,2,1,4,1,NA,2,2,3381,3381,3
59323,3725737,4,1,2,1,4,1,NA,2,2,3381,3381,3
59324,3725737,5,1,2,1,4,1,NA,2,2,3381,3381,3
59325,3725737,5,1,2,1,4,1,NA,2,2,3381,3381,3
59326,3725801,1,1,2,5,2,1,1,2,2,3260,3260,2
59327,3725801,1,1,2,5,2,1,1,2,3,3260,3260,2
59328,3725817,1,1,2,4,4,1,1,2,1,3260,3260,2
59329,3725817,1,1,2,4,4,1,1,2,1,3260,3248,3
59330,3725817,1,1,2,4,4,1,1,2,1,3248,3260,4
59331,3725817,2,1,1,4,4,1,1,3,2,3260,3233,3
59332,3725817,2,1,1,4,4,1,1,3,2,3233,3260,4
59333,3725817,3,1,1,1,4,1,1,3,2,3260,3233,3
59334,3725817,3,1,1,1,4,1,1,3,2,3233,3260,4
59335,3725817,4,1,1,1,4,1,NA,3,2,3260,3233,3
59336,3725817,4,1,1,1,4,1,NA,3,2,3233,3260,4
59337,3725824,1,1,1,6,4,1,1,6,4,3385,2717,1
59338,3725824,1,1,1,6,4,1,1,1,1,2717,2691,1
59339,3725824,2,1,2,6,4,1,1,4,3,3385,3387,2
59340,3725824,2,1,2,6,4,1,1,1,1,3387,3384,2
59341,3725824,2,1,2,6,4,1,1,2,1,3384,3387,2
59342,3725824,2,1,2,6,4,1,1,1,2,3387,3387,2
59343,3725824,2,1,2,6,4,1,1,1,1,3387,3387,2
59344,3725824,2,1,2,6,4,1,1,1,1,3387,3387,2
59345,3725824,2,1,2,6,4,1,1,1,1,3387,3384,2
59346,3725824,2,1,2,6,4,1,1,4,2,3384,3385,2
59347,3725824,2,1,2,6,4,1,1,2,2,3385,3385,2
59348,3725824,2,1,2,6,4,1,1,3,2,3385,3385,3
59349,3725824,2,1,2,6,4,1,1,3,3,3385,3385,3
59350,3725893,1,1,1,4,9,1,1,2,2,2744,3174,2
59351,3725893,1,1,1,4,9,1,1,5,3,3174,3385,2
59352,3725907,1,1,2,3,4,1,1,3,3,3123,3173,1
59353,3725907,1,1,2,3,4,1,1,3,3,3173,3123,3
59354,3725907,1,5,2,3,4,1,1,1,4,3123,3123,3
59355,3725907,3,5,2,1,4,1,NA,1,4,3123,3123,3
59356,3725918,1,1,1,6,3,1,1,6,4,2304,206,1
59357,3725918,1,1,1,6,3,1,1,2,1,206,122,2
59358,3725918,1,1,1,6,3,1,1,2,3,122,345,2
59359,3725918,1,1,1,6,3,1,1,6,4,345,2304,4
59360,3725918,2,1,2,5,3,1,1,6,4,2304,206,1
59361,3725918,2,1,2,5,3,1,1,2,1,206,122,2
59362,3725918,2,1,2,5,3,1,1,2,3,122,345,2
59363,3725918,2,1,2,5,3,1,1,6,4,345,2304,4
59364,3725942,1,1,2,5,4,1,1,6,4,3385,3155,2
59365,3725942,1,1,2,5,4,1,1,2,2,3155,3153,2
59366,3725942,1,1,2,5,4,1,1,4,2,3153,3172,2
59367,3725942,1,1,2,5,4,1,1,6,4,3172,3385,2
59368,3725970,4,1,1,1,4,1,NA,4,4,3260,3248,3
59369,3725970,4,1,1,1,4,1,NA,4,3,3248,3260,4
59370,3726002,3,1,2,4,4,1,1,2,2,2291,2292,2
59371,3726002,3,1,2,4,4,1,1,2,1,2292,2291,2
59372,3726002,4,1,2,1,4,1,NA,3,2,2291,2292,3
59373,3726002,4,1,2,1,4,1,NA,3,3,2292,2291,4
59374,3726035,2,1,1,4,3,1,1,2,2,3385,3385,1
59375,3726035,2,1,1,4,3,1,1,1,1,3385,3385,1
59376,3726041,1,1,2,5,2,1,1,2,2,3260,3267,2
59377,3726041,1,1,2,5,2,1,1,2,1,3267,3277,2
59378,3726041,1,1,2,5,2,1,1,1,1,3277,3277,2
59379,3726041,1,1,2,5,2,1,1,1,1,3277,3267,2
59380,3726041,1,1,2,5,2,1,1,2,2,3267,3253,2
59381,3726041,1,1,2,5,2,1,1,2,2,3253,3260,2
59382,3726043,1,2,2,3,1,2,2,2,3,884,884,1
59383,3726043,1,2,2,3,1,2,2,2,3,884,884,3
59384,3726182,1,1,2,3,4,1,1,2,1,3260,3260,2
59385,3726182,1,1,2,3,4,1,1,2,2,3260,3260,2
59386,3726182,1,1,2,3,4,1,1,2,2,3260,3260,2
59387,3726182,3,1,2,1,4,1,NA,2,1,3260,3260,2
59388,3726182,3,1,2,1,4,1,NA,2,1,3260,3260,2
59389,3726182,3,1,2,1,4,1,NA,2,2,3260,3260,2
59390,3726182,3,1,2,1,4,1,NA,2,2,3260,3260,2
59391,3726182,4,1,2,1,4,1,NA,2,1,3260,3260,2
59392,3726182,4,1,2,1,4,1,NA,2,1,3260,3260,2
59393,3726182,4,1,2,1,4,1,NA,2,2,3260,3260,2
59394,3726182,4,1,2,1,4,1,NA,2,2,3260,3260,2
59395,3726324,1,1,2,4,4,1,1,1,1,2291,2291,1
59396,3726324,1,1,2,4,4,1,1,2,1,2291,2292,1
59397,3726324,1,1,2,4,4,1,1,2,1,2292,2291,1
59398,3726324,1,1,2,4,4,1,1,6,4,2291,2327,1
59399,3726324,1,1,2,4,4,1,1,1,2,2327,2327,2
59400,3726324,1,1,2,4,4,1,1,1,1,2327,2325,2
59401,3726324,1,1,2,4,4,1,1,6,3,2325,2291,2
59402,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59403,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59404,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59405,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59406,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59407,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59408,3726324,1,1,2,4,4,1,1,1,1,2291,2291,3
59409,3726324,1,1,2,4,4,1,1,1,1,2291,2292,3
59410,3726324,1,1,2,4,4,1,1,1,1,2292,2292,3
59411,3726324,1,1,2,4,4,1,1,1,1,2292,2291,4
59412,3726324,2,1,1,4,4,1,1,1,1,2291,2291,4
59413,3726324,3,1,1,1,4,1,NA,1,1,2291,2291,3
59414,3726324,3,1,1,1,4,1,NA,1,1,2291,2292,3
59415,3726324,3,1,1,1,4,1,NA,1,1,2292,2292,3
59416,3726324,3,1,1,1,4,1,NA,1,1,2292,2291,4
59417,3726324,4,1,1,1,4,1,NA,1,1,2291,2291,2
59418,3726324,4,1,1,1,4,1,NA,1,1,2291,2291,3
59419,3726324,4,1,1,1,4,1,NA,1,1,2291,2291,3
59420,3726324,4,1,1,1,4,1,NA,1,1,2291,2291,3
59421,3726324,4,1,1,1,4,1,NA,1,1,2291,2292,3
59422,3726324,4,1,1,1,4,1,NA,1,1,2292,2292,3
59423,3726324,4,1,1,1,4,1,NA,1,1,2292,2291,4
59424,3726324,5,1,1,1,4,1,NA,1,1,2291,2291,3
59425,3726324,5,1,1,1,4,1,NA,1,1,2291,2291,3
59426,3726324,5,1,1,1,4,1,NA,1,1,2291,2291,3
59427,3726324,5,1,1,1,4,1,NA,1,1,2291,2291,3
59428,3726324,5,1,1,1,4,1,NA,1,1,2291,2291,3
59429,3726324,5,1,1,1,4,1,NA,1,1,2291,2292,3
59430,3726324,5,1,1,1,4,1,NA,1,1,2292,2292,3
59431,3726324,5,1,1,1,4,1,NA,1,1,2292,2291,4
59432,3726405,1,5,2,6,1,2,2,1,1,2291,2292,2
59433,3726405,1,5,2,6,1,2,2,1,1,2292,2292,2
59434,3726405,1,5,2,6,1,2,2,1,2,2292,2291,2
59435,3726405,1,5,2,6,1,2,2,1,3,2291,2291,3
59436,3726502,1,1,2,6,2,1,1,1,1,2707,2707,1
59437,3726502,1,1,2,6,2,1,1,1,2,2707,2707,2
59438,3726502,1,1,2,6,2,1,1,1,2,2707,2707,2
59439,3726502,1,1,2,6,2,1,1,1,2,2707,2707,2
59440,3726502,1,1,2,6,2,1,1,1,2,2707,2707,2
59441,3726502,1,1,2,6,2,1,1,1,2,2707,2707,2
59442,3726502,1,1,2,6,2,1,1,1,1,2707,2707,2
59443,3726502,2,1,1,6,2,1,1,1,1,2707,2707,2
59444,3726502,2,1,1,6,2,1,1,1,1,2707,2707,2
59445,3726502,2,1,1,6,2,1,1,1,1,2707,2707,2
59446,3726502,2,1,1,6,2,1,1,1,2,2707,2707,2
59447,3726502,3,1,2,4,2,1,1,1,2,2707,2707,2
59448,3726598,1,1,2,4,4,1,1,3,2,3381,3369,1
59449,3726598,1,1,2,4,4,1,1,3,2,3369,3381,2
59450,3726599,1,1,1,6,3,1,1,4,2,3247,3260,2
59451,3726599,1,1,1,6,3,1,1,4,3,3260,3281,2
59452,3726599,1,1,1,6,3,1,1,4,3,3281,3247,3
59453,3726599,2,1,1,4,3,1,1,6,4,3247,2683,1
59454,3726599,2,1,1,4,3,1,1,6,4,2683,3247,3
59455,3726599,4,1,2,1,3,1,NA,4,2,3247,3260,2
59456,3726599,4,1,2,1,3,1,NA,4,3,3260,3281,2
59457,3726599,4,1,2,1,3,1,NA,4,3,3281,3247,3
59458,3726599,5,1,2,1,3,1,NA,4,2,3247,3260,2
59459,3726599,5,1,2,1,3,1,NA,4,3,3260,3281,2
59460,3726599,5,1,2,1,3,1,NA,4,3,3281,3247,3
59461,3726603,1,1,2,5,2,1,1,1,1,3348,3352,2
59462,3726603,1,1,2,5,2,1,1,1,1,3352,3348,2
59463,3726603,1,1,2,5,2,1,1,2,1,3348,3356,2
59464,3726603,1,1,2,5,2,1,1,2,2,3356,3348,2
59465,3726603,2,1,1,6,2,1,1,4,2,3348,3181,2
59466,3726603,2,1,1,6,2,1,1,2,2,3181,3348,3
59467,3726708,1,1,2,4,4,1,1,1,1,2902,2902,3
59468,3726708,1,1,2,4,4,1,1,4,3,2902,2732,3
59469,3726708,1,1,2,4,4,1,1,2,1,2732,3051,3
59470,3726708,1,1,2,4,4,1,1,4,2,3051,2902,3
59471,3726785,1,1,2,5,9,1,1,2,2,3260,3260,2
59472,3726785,1,1,2,5,9,1,1,2,3,3260,3260,2
59473,3726785,1,1,2,5,9,1,1,3,3,3260,3267,2
59474,3726785,1,1,2,5,9,1,1,1,1,3267,3267,2
59475,3726785,1,1,2,5,9,1,1,3,3,3267,3260,2
59476,3726813,1,1,2,5,1,2,1,4,3,2820,2769,2
59477,3726813,1,1,2,5,1,2,1,4,3,2769,2820,2
59478,3726875,1,1,1,4,2,1,1,2,1,2053,2003,1
59479,3726875,1,1,1,4,2,1,1,1,1,2003,2002,2
59480,3726875,1,1,1,4,2,1,1,2,2,2002,2055,3
59481,3726875,1,1,1,4,2,1,1,3,2,2055,2053,3
59482,3726875,2,1,1,1,2,1,NA,1,1,2003,2002,2
59483,3726875,2,1,1,1,2,1,NA,2,2,2002,2055,3
59484,3726875,2,1,1,1,2,1,NA,3,2,2055,2053,3
59485,3726875,3,1,1,1,2,1,NA,1,1,2003,2002,2
59486,3726875,3,1,1,1,2,1,NA,2,2,2002,2055,3
59487,3726875,3,1,1,1,2,1,NA,3,2,2055,2053,3
59488,3726877,2,1,2,6,3,1,1,5,3,3381,3374,2
59489,3726879,1,1,2,5,4,1,1,4,2,3369,3385,3
59490,3726879,2,1,1,5,4,1,1,3,2,3385,3385,1
59491,3726879,2,1,1,5,4,1,1,4,2,3369,3385,3
59492,3726924,1,1,2,6,2,1,1,2,2,3260,3260,2
59493,3726924,1,1,2,6,2,1,1,2,2,3260,3248,2
59494,3726924,1,1,2,6,2,1,1,3,3,3248,3260,2
59495,3726924,2,1,1,5,2,1,1,4,3,3240,3263,1
59496,3726924,2,1,1,5,2,1,1,5,3,3263,3260,3
59497,3726928,1,1,1,5,2,1,1,4,3,3385,3387,1
59498,3726928,2,1,2,5,2,1,1,3,3,3385,3385,1
59499,3726928,2,1,2,5,2,1,1,4,3,3385,3369,2
59500,3726928,2,1,2,5,2,1,1,5,4,3369,3385,2
59501,3726985,1,1,2,4,2,1,1,1,1,3260,3260,1
59502,3726985,1,1,2,4,2,1,1,1,1,3260,3260,3
59503,3726985,1,1,2,4,2,1,1,1,1,3260,3260,3
59504,3726985,2,1,1,4,2,1,1,1,1,3260,3260,3
59505,3726985,2,1,1,4,2,1,1,1,1,3260,3260,3
59506,3726985,3,1,1,1,2,1,NA,1,1,3260,3260,3
59507,3726985,3,1,1,1,2,1,NA,1,1,3260,3260,3
59508,3726985,4,1,2,1,2,1,NA,1,1,3260,3260,3
59509,3726985,4,1,2,1,2,1,NA,1,1,3260,3260,3
59510,3727122,1,1,2,4,2,1,1,1,2,3045,3046,2
59511,3727122,1,1,2,4,2,1,1,2,1,3046,3042,2
59512,3727122,1,1,2,4,2,1,1,1,2,3042,3045,2
59513,3727141,1,1,2,4,2,1,1,4,3,3045,2983,1
59514,3727141,1,1,2,4,2,1,1,4,3,2983,3045,3
59515,3727143,2,1,2,3,4,1,1,5,3,3094,2808,2
59516,3727289,1,1,2,4,2,1,1,4,2,2291,2294,3
59517,3727289,1,1,2,4,2,1,1,4,2,2294,2291,4
59518,3727313,2,1,1,4,2,1,1,2,3,1966,1992,2
59519,3727313,2,1,1,4,2,1,1,2,1,1992,1966,2
59520,3727313,3,1,2,2,2,1,1,4,3,1966,1894,2
59521,3727313,3,1,2,2,2,1,1,4,2,1894,1908,3
59522,3727313,3,1,2,2,2,1,1,4,2,1908,1966,4
59523,3727388,1,1,2,6,4,1,1,4,2,3381,3157,3
59524,3727388,1,1,2,6,4,1,1,4,2,3157,3381,3
59525,3727388,2,1,1,5,4,1,1,2,2,3381,3381,1
59526,3727391,2,1,2,3,2,1,1,2,2,2284,2289,1
59527,3727391,2,1,2,3,2,1,1,1,1,2289,2289,2
59528,3727391,2,1,2,3,2,1,1,2,2,2289,2284,2
59529,3727565,2,5,1,6,3,2,1,1,1,20,20,3
59530,3727565,2,5,1,6,3,2,1,1,1,20,20,3
59531,3727565,2,5,1,6,3,2,1,1,1,20,20,3
59532,3727565,2,5,1,6,3,2,1,1,1,20,22,3
59533,3727565,2,5,1,6,3,2,1,1,1,22,22,4
59534,3727565,2,5,1,6,3,2,1,1,2,22,20,4
59535,3727856,1,1,1,6,4,1,1,1,1,562,537,1
59536,3727856,1,1,1,6,4,1,1,3,2,537,472,1
59537,3727856,1,1,1,6,4,1,1,3,2,472,562,2
59538,3727856,1,1,1,6,4,1,1,1,1,562,537,3
59539,3727856,1,1,1,6,4,1,1,1,1,537,560,3
59540,3727856,1,1,1,6,4,1,1,1,1,560,562,3
59541,3727856,2,1,2,5,4,1,1,3,3,562,685,1
59542,3727856,2,1,2,5,4,1,1,2,2,685,1637,2
59543,3727856,2,1,2,5,4,1,1,4,3,1637,562,2
59544,3727856,2,1,2,5,4,1,1,1,1,562,537,3
59545,3727856,2,1,2,5,4,1,1,1,1,537,560,3
59546,3727856,2,1,2,5,4,1,1,1,1,560,562,3
59547,3728075,1,1,1,2,9,1,1,4,3,1060,432,3
59548,3728075,1,1,1,2,9,1,1,3,3,432,347,4
59549,3728075,1,1,1,2,9,1,1,3,3,347,1060,4
59550,3728075,2,1,1,2,9,1,1,2,3,1060,48,2
59551,3728075,2,5,1,2,9,1,1,1,1,48,14,2
59552,3728075,2,1,1,2,9,1,1,5,4,14,1386,2
59553,3728075,2,1,1,2,9,1,1,4,3,1386,1060,3
59554,3728152,2,5,2,3,4,2,1,1,1,91,111,2
59555,3728152,2,5,2,3,4,2,1,1,3,111,88,2
59556,3728152,2,2,2,3,4,2,1,2,2,88,49,3
59557,3728152,2,5,2,3,4,2,1,1,1,49,48,3
59558,3728154,1,2,2,1,1,2,2,3,3,44,181,2
59559,3728154,1,3,2,1,1,2,2,3,5,181,44,3
59560,3728199,1,1,1,4,2,1,1,2,3,1337,1387,1
59561,3728199,1,1,1,4,2,1,1,2,3,1387,1337,1
59562,3728199,1,1,1,4,2,1,1,1,3,1337,1337,2
59563,3728619,2,5,2,4,4,1,1,1,3,14,9,1
59564,3728619,3,1,2,1,4,1,NA,1,2,9,12,2
59565,3728619,3,1,2,1,4,1,NA,1,2,12,20,2
59566,3728619,3,5,2,1,4,1,NA,1,3,20,14,3
59567,3728752,1,5,1,4,1,1,1,1,1,44,44,1
59568,3728752,1,5,1,4,1,1,1,1,1,44,44,1
59569,3728852,1,3,2,6,2,1,1,3,3,620,491,2
59570,3728852,1,3,2,6,2,1,1,3,4,491,620,3
59571,3728852,1,3,2,6,2,1,1,2,4,620,676,4
59572,3728852,2,3,2,4,2,1,1,3,3,620,498,3
59573,3728852,2,3,2,4,2,1,1,3,4,498,620,4
59574,3728852,3,3,2,1,2,1,2,2,3,620,615,3
59575,3728852,3,3,2,1,2,1,2,2,2,615,620,3
59576,3728852,3,3,2,1,2,1,2,3,3,620,498,3
59577,3728852,3,3,2,1,2,1,2,3,4,498,620,4
59578,3729357,1,4,2,5,1,2,1,3,4,307,306,1
59579,3729357,1,2,2,5,1,2,1,2,4,306,278,2
59580,3729357,1,5,2,5,1,2,1,1,3,278,307,2
59581,3730637,1,2,1,5,2,2,2,1,3,1238,1244,1
59582,3730637,1,2,1,5,2,2,2,1,2,1244,1238,2
59583,3730637,1,2,1,5,2,2,2,3,3,1238,1087,2
59584,3730637,1,2,1,5,2,2,2,3,3,1087,1238,2
59585,3730637,1,5,1,5,2,2,2,1,2,1238,1239,2
59586,3730637,1,5,1,5,2,2,2,1,2,1239,1238,2
59587,3730637,1,5,1,5,2,2,2,1,2,1238,1244,2
59588,3730637,1,5,1,5,2,2,2,1,1,1244,1246,2
59589,3730637,1,5,1,5,2,2,2,1,1,1246,1244,2
59590,3730637,1,5,1,5,2,2,2,1,1,1244,1246,2
59591,3730637,1,5,1,5,2,2,2,1,1,1246,1246,3
59592,3730637,1,5,1,5,2,2,2,1,1,1246,1246,3
59593,3730637,1,5,1,5,2,2,2,1,1,1246,1254,3
59594,3730637,1,5,1,5,2,2,2,1,3,1254,1244,3
59595,3730637,1,5,1,5,2,2,2,1,2,1244,1238,3
59596,3730771,2,1,2,4,3,1,1,4,4,2865,2675,2
59597,3730771,2,1,2,4,3,1,1,4,4,2675,2865,3
59598,3730781,1,1,2,2,2,1,1,2,3,393,489,1
59599,3730781,1,1,2,2,2,1,1,2,3,489,393,2
59600,3730781,1,1,2,2,2,1,1,2,3,393,489,2
59601,3730781,1,1,2,2,2,1,1,2,3,489,393,3
59602,3730781,2,1,1,6,2,1,1,2,3,393,489,2
59603,3730781,2,1,1,6,2,1,1,2,3,489,393,3
59604,3731185,1,1,1,4,4,1,1,3,2,3219,3208,3
59605,3731185,1,1,1,4,4,1,1,3,2,3208,3219,3
59606,3731837,2,2,2,3,2,2,1,4,3,1064,309,3
59607,3731837,2,5,2,3,2,2,1,1,1,309,107,4
59608,3731837,2,4,2,3,2,2,1,3,3,107,1064,4
59609,3731939,1,2,2,4,3,1,1,2,3,1418,1453,3
59610,3731939,1,2,2,4,3,1,1,2,4,1453,1418,4
59611,3731939,2,2,1,2,3,1,1,2,3,1418,1453,2
59612,3731939,2,2,1,2,3,1,1,2,3,1453,1418,2
59613,3731939,4,3,2,6,3,1,2,2,3,1418,1453,1
59614,3731939,4,3,2,6,3,1,2,2,3,1453,1418,2
59615,3731969,1,1,2,6,1,1,1,2,2,1442,1390,3
59616,3732079,1,5,2,3,2,2,1,1,2,480,483,3
59617,3732199,1,5,1,4,1,2,1,1,1,1391,1392,4
59618,3732326,2,5,1,6,2,1,2,1,3,1396,1397,2
59619,3732326,2,5,1,6,2,1,2,1,3,1397,1396,2
59620,3732326,3,5,2,6,2,1,2,1,3,1396,1397,2
59621,3732326,3,5,2,6,2,1,2,1,3,1397,1396,2
59622,3732393,1,2,2,4,2,2,2,5,4,99,1391,3
59623,3732486,1,1,1,5,2,1,1,1,1,1395,1394,3
59624,3732486,1,1,1,5,2,1,1,2,3,1394,1448,3
59625,3732486,1,1,1,5,2,1,1,2,3,1448,1395,3
59626,3732548,1,5,1,6,2,1,1,1,2,1443,1444,1
